Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
49,Yes,Travel_Rarely,388,Sales,21,2,Other,1,839,2,Male,33,3,2,Sales Representative,1,Single,8891,15496,9,Y,No,18,4,1,80,1,5,2,2,5,0,2,0
47,No,Travel_Rarely,830,Sales,20,3,Technical Degree,1,840,1,Male,90,1,1,Sales Executive,3,Married,7312,21014,0,Y,Yes,19,3,2,80,1,3,3,4,2,0,1,0
21,No,Travel_Rarely,980,Research & Development,10,2,Marketing,1,841,1,Male,32,1,4,Laboratory Technician,4,Married,13790,23577,4,Y,No,25,3,1,80,1,3,2,4,1,1,0,1
30,No,Non-Travel,813,Research & Development,4,2,Technical Degree,1,842,1,Female,91,2,5,Research Director,4,Married,17591,10556,5,Y,No,11,3,4,80,0,12,1,2,1,1,0,0
24,No,Travel_Rarely,867,Research & Development,6,4,Life Sciences,1,843,2,Male,30,1,3,Manufacturing Director,3,Single,11187,16577,3,Y,No,20,3,4,80,0,6,5,1,2,1,1,2
29,No,Travel_Rarely,288,Research & Development,28,4,Technical Degree,1,844,1,Female,97,1,2,Research Director,2,Single,9495,9152,0,Y,Yes,13,3,3,80,1,4,5,3,3,3,1,3
38,Yes,Travel_Rarely,1191,Research & Development,1,3,Medical,1,845,4,Male,53,3,1,Manager,1,Married,5316,11389,3,Y,Yes,12,3,1,80,1,1,4,1,1,0,1,1
40,No,Non-Travel,1227,Research & Development,4,2,Technical Degree,1,846,4,Male,53,2,1,Research Director,1,Single,8159,24082,3,Y,Yes,17,3,4,80,0,6,3,3,3,3,0,0
21,No,Non-Travel,984,Sales,20,3,Marketing,1,847,4,Female,53,2,1,Manager,2,Divorced,6786,9298,3,Y,Yes,16,3,4,80,0,3,4,1,1,0,0,0
53,No,Non-Travel,1021,Research & Development,12,4,Marketing,1,848,3,Female,49,3,1,Research Director,4,Married,6066,14780,4,Y,No,15,3,2,80,2,3,3,4,2,0,1,1
46,No,Travel_Frequently,662,Sales,11,3,Medical,1,849,4,Male,70,2,1,Sales Executive,4,Single,6265,17473,6,Y,Yes,15,3,2,80,0,7,4,4,0,0,0,0
34,Yes,Non-Travel,1491,Research & Development,28,3,Life Sciences,1,850,3,Male,58,3,2,Research Scientist,1,Single,7739,4221,3,Y,No,11,3,4,80,0,8,5,4,5,5,0,4
49,No,Travel_Rarely,734,Research & Development,16,4,Other,1,851,1,Male,88,2,2,Research Scientist,2,Divorced,6785,23716,9,Y,No,13,3,4,80,0,5,1,2,5,2,4,5
26,No,Travel_Rarely,721,Research & Development,12,2,Other,1,852,1,Male,87,1,2,Manager,3,Divorced,9445,24547,9,Y,No,15,3,4,80,1,1,2,4,1,0,0,1
43,No,Travel_Rarely,1300,Research & Development,4,3,Marketing,1,853,4,Male,36,1,1,Research Director,4,Divorced,5720,10278,9,Y,No,16,3,3,80,1,2,2,3,0,0,0,0
20,No,Non-Travel,158,Sales,16,1,Medical,1,854,1,Male,73,1,2,Sales Executive,3,Divorced,7107,16953,9,Y,No,18,4,4,80,0,2,1,1,2,1,2,1
45,Yes,Travel_Rarely,153,Research & Development,26,2,Other,1,855,1,Female,77,2,1,Laboratory Technician,1,Single,5700,16299,2,Y,No,19,3,4,80,2,6,6,4,0,0,0,0
29,Yes,Travel_Frequently,1467,Research & Development,20,3,Medical,1,856,3,Male,99,3,1,Manufacturing Director,4,Single,5229,5724,3,Y,No,25,3,2,80,1,0,4,2,0,0,0,0
37,No,Travel_Rarely,1383,Research & Development,23,3,Marketing,1,857,2,Male,83,2,2,Laboratory Technician,1,Married,10817,13657,0,Y,No,16,4,1,80,2,6,5,3,0,0,0,0
22,Yes,Travel_Rarely,375,Research & Development,3,2,Technical Degree,1,858,4,Male,56,3,2,Research Scientist,1,Married,6805,20152,6,Y,No,13,3,1,80,0,3,0,2,0,0,0,0
31,No,Travel_Rarely,114,Sales,1,4,Life Sciences,1,859,4,Male,71,4,1,Sales Executive,1,Married,5434,11218,4,Y,No,13,3,4,80,1,3,2,3,0,0,0,0
30,No,Travel_Rarely,1125,Sales,1,1,Life Sciences,1,860,4,Female,53,1,1,Sales Executive,4,Married,6471,26682,9,Y,No,20,3,1,80,1,4,2,2,2,2,2,0
34,No,Travel_Rarely,526,Research & Development,26,1,Other,1,861,2,Male,84,2,1,Healthcare Representative,1,Divorced,6707,10639,9,Y,No,15,3,1,80,0,11,3,1,0,0,0,0
44,No,Travel_Rarely,153,Research & Development,23,2,Marketing,1,862,2,Male,75,2,2,Manager,3,Divorced,7946,14232,0,Y,No,13,3,1,80,0,8,4,1,8,6,7,0
22,No,Travel_Rarely,701,Human Resources,5,1,Other,1,863,3,Male,74,3,1,Human Resources,4,Divorced,6346,25241,8,Y,No,19,3,2,80,0,4,3,4,2,0,2,1
26,Yes,Travel_Rarely,1075,Research & Development,14,4,Marketing,1,864,4,Male,67,4,2,Research Director,2,Divorced,8902,26412,5,Y,No,22,4,4,80,1,8,6,2,4,3,0,4
18,Yes,Travel_Rarely,1162,Research & Development,21,3,Human Resources,1,865,1,Female,84,3,2,Laboratory Technician,3,Married,7883,6906,5,Y,No,13,3,1,80,0,0,4,3,0,0,0,0
55,No,Travel_Rarely,1302,Research & Development,8,3,Medical,1,866,4,Male,71,2,2,Research Director,1,Married,8377,25045,6,Y,No,24,3,2,80,0,3,2,1,0,0,0,0
50,No,Travel_Rarely,312,Research & Development,16,2,Other,1,867,4,Male,82,3,1,Laboratory Technician,3,Divorced,5594,16768,3,Y,No,25,3,1,80,3,4,6,3,0,0,0,0
59,Yes,Travel_Frequently,970,Sales,15,2,Life Sciences,1,868,1,Male,66,4,1,Sales Representative,2,Married,5768,6946,3,Y,Yes,14,4,2,80,1,3,6,4,3,3,1,0
59,No,Travel_Rarely,803,Research & Development,25,3,Marketing,1,869,3,Female,93,3,1,Laboratory Technician,4,Married,6010,3499,7,Y,No,25,3,4,80,1,3,0,1,3,3,3,2
34,No,Travel_Rarely,796,Human Resources,9,2,Life Sciences,1,870,4,Female,69,4,2,Manager,3,Married,7862,5369,0,Y,No,17,3,3,80,1,2,3,2,2,1,0,2
35,No,Travel_Rarely,740,Human Resources,21,3,Human Resources,1,871,4,Female,88,1,3,Manager,3,Divorced,10127,18918,9,Y,No,22,3,4,80,1,8,5,2,0,0,0,0
39,No,Travel_Rarely,503,Research & Development,12,4,Human Resources,1,872,1,Female,85,3,3,Healthcare Representative,1,Married,10780,6407,9,Y,No,20,3,1,80,0,8,2,4,1,1,0,1
43,No,Travel_Frequently,594,Research & Development,18,3,Life Sciences,1,873,1,Female,33,3,1,Manager,4,Single,7322,19312,5,Y,No,21,3,2,80,2,6,5,1,0,0,0,0
58,Yes,Travel_Rarely,459,Research & Development,12,2,Technical Degree,1,874,4,Male,65,3,3,Manager,1,Divorced,13036,9435,2,Y,No,11,3,1,80,2,10,4,3,3,1,1,3
53,No,Non-Travel,995,Sales,5,3,Human Resources,1,875,4,Male,59,3,3,Sales Representative,1,Single,11626,5474,9,Y,Yes,22,4,3,80,1,11,4,2,1,0,0,0
41,No,Travel_Frequently,975,Sales,8,4,Human Resources,1,876,4,Male,66,1,3,Manager,2,Divorced,11842,5016,0,Y,No,22,3,3,80,2,10,6,1,3,0,2,2
45,Yes,Travel_Rarely,150,Sales,3,1,Other,1,877,4,Female,96,1,1,Manager,1,Married,5777,12084,4,Y,No,19,3,3,80,1,10,0,1,8,8,0,8
48,Yes,Non-Travel,631,Research & Development,27,4,Medical,1,878,2,Male,63,4,5,Manager,4,Divorced,16532,25619,2,Y,Yes,15,3,3,80,0,14,2,3,1,1,0,1
55,Yes,Travel_Rarely,1292,Research & Development,16,3,Life Sciences,1,879,4,Male,39,4,1,Manager,1,Married,6865,25391,4,Y,No,24,3,3,80,0,3,2,3,0,0,0,0
47,No,Travel_Frequently,155,Research & Development,16,5,Marketing,1,880,2,Male,46,4,1,Research Scientist,2,Married,6113,23953,5,Y,No,17,3,1,80,1,0,3,3,0,0,0,0
59,No,Travel_Rarely,1014,Sales,3,3,Other,1,881,3,Male,67,3,1,Manager,3,Divorced,8016,17772,4,Y,No,19,3,1,80,0,6,5,3,6,6,6,5
37,No,Non-Travel,1049,Research & Development,5,4,Life Sciences,1,882,3,Female,43,1,1,Manufacturing Director,4,Divorced,5475,7250,7,Y,No,16,3,2,80,2,6,6,4,4,2,1,3
45,Yes,Non-Travel,744,Research & Development,4,3,Other,1,883,3,Male,78,2,2,Laboratory Technician,2,Single,9989,10605,3,Y,Yes,12,3,4,80,1,4,4,4,4,4,1,0
57,No,Travel_Rarely,478,Research & Development,23,3,Technical Degree,1,884,3,Male,46,3,4,Research Director,3,Married,16735,10782,0,Y,Yes,19,3,1,80,1,10,0,4,3,0,3,1
26,No,Travel_Rarely,1428,Research & Development,23,1,Life Sciences,1,885,1,Male,49,4,1,Healthcare Representative,1,Married,3873,24463,5,Y,Yes,12,3,4,80,0,3,2,2,3,0,1,0
30,No,Travel_Rarely,1095,Sales,11,2,Human Resources,1,886,3,Male,90,4,5,Sales Executive,1,Single,15315,11991,6,Y,No,19,3,1,80,0,12,6,2,7,4,5,1
35,No,Travel_Frequently,923,Human Resources,22,5,Other,1,887,3,Female,31,3,2,Human Resources,4,Married,8084,18083,4,Y,No,13,3,1,80,1,7,0,1,5,1,4,1
45,No,Travel_Rarely,1039,Sales,21,3,Technical Degree,1,888,2,Female,97,2,2,Manager,1,Married,9681,7110,4,Y,No,19,3,2,80,0,11,1,4,2,2,2,2
57,No,Travel_Rarely,226,Research & Development,15,4,Medical,1,889,1,Female,76,4,2,Manager,4,Divorced,9765,4645,8,Y,No,19,3,1,80,3,2,3,2,2,0,1,2
33,Yes,Travel_Rarely,858,Research & Development,29,5,Marketing,1,890,4,Male,38,4,1,Laboratory Technician,2,Single,5143,23922,9,Y,No,25,4,4,80,1,5,3,4,3,1,3,1
59,No,Travel_Rarely,791,Research & Development,17,1,Human Resources,1,891,1,Male,75,2,1,Manager,1,Divorced,5436,20752,3,Y,Yes,16,3,4,80,2,1,3,4,1,1,0,1
46,Yes,Travel_Rarely,1098,Research & Development,27,2,Life Sciences,1,892,1,Female,33,3,3,Laboratory Technician,2,Divorced,11901,19719,3,Y,Yes,12,3,1,80,1,6,2,3,1,0,1,1
46,No,Travel_Rarely,756,Research & Development,21,4,Marketing,1,893,3,Male,48,3,2,Research Scientist,1,Married,8306,21047,7,Y,No,21,4,3,80,2,0,3,1,0,0,0,0
26,No,Travel_Rarely,1345,Research & Development,16,2,Human Resources,1,894,4,Male,34,3,1,Manufacturing Director,4,Married,6669,11952,7,Y,No,25,4,1,80,0,4,1,3,4,0,3,1
29,No,Travel_Rarely,417,Research & Development,20,3,Other,1,895,4,Male,77,3,2,Manager,4,Married,7376,17849,0,Y,No,19,3,1,80,0,5,6,1,3,0,0,3
41,No,Travel_Rarely,817,Research & Development,24,3,Human Resources,1,896,4,Male,36,2,2,Research Director,2,Divorced,10633,22089,4,Y,Yes,14,3,1,80,2,6,1,1,1,0,0,1
37,Yes,Travel_Rarely,907,Research & Development,29,1,Other,1,897,2,Male,73,4,3,Healthcare Representative,3,Married,9720,20706,2,Y,No,12,3,1,80,0,7,2,1,5,2,5,2
52,No,Travel_Frequently,837,Research & Development,29,2,Marketing,1,898,1,Male,76,1,2,Laboratory Technician,3,Married,9888,26062,0,Y,No,25,3,3,80,0,4,1,3,2,0,0,0
56,Yes,Travel_Rarely,147,Research & Development,8,4,Medical,1,899,2,Female,84,2,1,Research Scientist,1,Divorced,5250,21087,7,Y,Yes,19,3,4,80,1,3,5,1,0,0,0,0
53,No,Travel_Rarely,1049,Sales,19,4,Technical Degree,1,900,3,Male,97,4,3,Sales Executive,1,Divorced,13550,13200,2,Y,Yes,25,3,1,80,1,8,3,1,3,3,1,3
54,No,Non-Travel,755,Research & Development,24,2,Human Resources,1,901,2,Female,70,1,1,Research Scientist,3,Married,5652,20631,9,Y,Yes,22,4,2,80,0,6,2,1,1,0,0,1
41,No,Travel_Rarely,1176,Research & Development,18,4,Human Resources,1,902,4,Male,75,2,2,Manufacturing Director,4,Married,8980,16545,6,Y,Yes,19,3,3,80,1,3,3,2,3,3,0,0
54,No,Travel_Rarely,264,Sales,16,3,Other,1,903,4,Female,65,4,1,Sales Executive,2,Divorced,7012,3795,6,Y,No,17,3,1,80,1,5,4,2,5,5,3,1
18,No,Travel_Rarely,1278,Research & Development,5,3,Medical,1,904,2,Female,80,4,3,Manufacturing Director,3,Married,11751,4133,9,Y,Yes,23,3,2,80,0,0,1,1,0,0,0,0
41,Yes,Travel_Frequently,414,Sales,28,2,Technical Degree,1,905,1,Female,84,2,2,Manager,1,Divorced,8026,20154,0,Y,Yes,13,4,4,80,2,4,4,3,2,1,0,0
54,No,Travel_Rarely,552,Research & Development,7,1,Life Sciences,1,906,2,Male,39,4,2,Research Scientist,4,Single,8699,7822,5,Y,No,24,3,1,80,1,6,1,3,6,3,6,6
57,No,Travel_Frequently,370,Research & Development,1,3,Technical Degree,1,907,3,Female,34,1,3,Healthcare Representative,3,Married,11349,7077,9,Y,No,12,4,3,80,1,6,3,2,0,0,0,0
20,No,Travel_Frequently,1443,Research & Development,21,1,Other,1,908,2,Female,85,3,1,Research Scientist,3,Married,7193,15515,0,Y,No,13,3,4,80,3,0,1,3,0,0,0,0
41,No,Travel_Frequently,1140,Research & Development,16,4,Medical,1,909,4,Male,32,1,1,Research Scientist,4,Single,4033,21829,8,Y,No,25,3,4,80,0,2,6,2,2,1,2,0
29,Yes,Travel_Rarely,424,Research & Development,23,3,Technical Degree,1,910,1,Male,34,1,1,Research Scientist,1,Divorced,9382,20113,0,Y,No,22,4,3,80,1,7,3,2,6,6,5,6
60,No,Travel_Rarely,1127,Sales,10,5,Marketing,1,911,1,Male,54,1,2,Sales Executive,4,Married,9999,18734,4,Y,No,18,3,4,80,1,8,4,2,2,2,1,0
35,No,Travel_Rarely,212,Research & Development,5,3,Life Sciences,1,912,4,Female,92,2,5,Manager,4,Married,17475,23715,1,Y,No,16,4,3,80,1,17,0,1,10,0,3,7
52,Yes,Travel_Rarely,1348,Research & Development,9,2,Marketing,1,913,2,Female,72,2,1,Healthcare Representative,3,Married,7196,6179,5,Y,Yes,25,4,2,80,0,5,5,4,0,0,0,0
54,No,Non-Travel,198,Research & Development,27,3,Life Sciences,1,914,3,Male,76,2,2,Healthcare Representative,2,Married,7495,8074,5,Y,No,15,3,4,80,1,7,5,4,2,1,0,1
31,No,Travel_Rarely,664,Research & Development,9,3,Medical,1,915,4,Female,92,1,1,Healthcare Representative,2,Married,5471,5163,6,Y,No,18,4,2,80,0,8,2,4,1,0,0,0
34,No,Travel_Rarely,522,Research & Development,11,4,Technical Degree,1,916,1,Male,70,3,2,Manager,3,Divorced,7919,3465,0,Y,No,25,3,1,80,1,6,0,4,6,4,0,0
21,No,Travel_Frequently,405,Research & Development,27,3,Other,1,917,4,Female,59,4,3,Research Director,3,Single,10676,20794,5,Y,No,21,3,2,80,1,3,4,3,2,0,2,2
50,Yes,Travel_Rarely,1332,Sales,4,4,Other,1,918,4,Female,49,3,5,Sales Representative,4,Single,14984,6489,3,Y,Yes,15,4,4,80,3,20,1,2,0,0,0,0
49,Yes,Travel_Rarely,1061,Sales,3,2,Medical,1,919,1,Male,43,2,2,Manager,2,Married,8520,7764,2,Y,Yes,17,3,4,80,0,8,5,1,5,3,5,4
39,No,Travel_Rarely,809,Research & Development,21,1,Technical Degree,1,920,4,Male,78,1,2,Healthcare Representative,4,Single,8230,18419,1,Y,No,23,3,3,80,1,9,5,4,5,4,5,4
45,No,Non-Travel,803,Sales,27,4,Medical,1,921,3,Male,99,3,2,Manager,3,Married,11932,10031,9,Y,No,24,3,2,80,0,7,5,3,3,3,0,3
31,No,Travel_Rarely,1115,Sales,27,3,Other,1,922,4,Male,82,3,2,Sales Representative,2,Single,8045,18640,3,Y,No,21,3,3,80,0,10,4,1,6,4,5,5
46,No,Travel_Rarely,398,Sales,8,3,Life Sciences,1,923,4,Male,48,2,2,Sales Representative,4,Married,7276,17529,6,Y,No,23,3,1,80,1,7,6,4,1,1,1,1
25,No,Travel_Rarely,320,Research & Development,4,3,Marketing,1,924,3,Male,89,3,1,Research Director,4,Married,6082,12364,2,Y,No,13,3,4,80,0,6,2,1,1,0,1,0
18,No,Travel_Rarely,550,Research & Development,17,1,Medical,1,925,2,Male,33,3,5,Research Director,2,Married,16377,22086,7,Y,Yes,25,3,3,80,1,0,3,4,0,0,0,0
44,No,Travel_Rarely,584,Research & Development,23,2,Medical,1,926,1,Male,95,3,1,Healthcare Representative,1,Single,4223,19336,8,Y,No,21,3,1,80,1,1,1,3,1,1,0,1
30,No,Travel_Rarely,315,Research & Development,15,1,Technical Degree,1,927,2,Female,42,4,1,Manager,3,Divorced,5800,25171,0,Y,Yes,23,3,1,80,2,2,6,2,0,0,0,0
48,Yes,Travel_Rarely,1349,Research & Development,7,4,Medical,1,928,1,Male,32,4,2,Research Director,1,Single,8389,22435,2,Y,Yes,18,3,2,80,1,12,0,3,0,0,0,0
44,Yes,Travel_Rarely,1089,Sales,21,3,Technical Degree,1,929,3,Female,85,3,2,Manager,2,Married,6975,10122,1,Y,No,20,3,4,80,1,8,0,1,8,4,2,0
44,No,Travel_Rarely,535,Research & Development,13,2,Human Resources,1,930,4,Male,31,4,1,Research Scientist,3,Married,5151,17207,1,Y,No,22,3,1,80,1,3,1,1,3,0,1,3
40,No,Travel_Rarely,257,Research & Development,4,3,Other,1,931,2,Male,50,4,1,Manufacturing Director,3,Married,4973,24117,3,Y,No,22,3,1,80,0,1,2,1,1,1,0,0
21,No,Travel_Rarely,1352,Sales,4,4,Marketing,1,932,2,Male,63,2,1,Sales Executive,1,Single,6098,13032,0,Y,No,15,4,3,80,0,1,6,2,1,0,1,1
37,No,Travel_Rarely,1115,Sales,22,2,Medical,1,933,3,Male,70,1,5,Sales Executive,4,Divorced,16942,25632,3,Y,Yes,17,3,1,80,1,14,0,3,0,0,0,0
55,No,Travel_Frequently,703,Sales,29,2,Technical Degree,1,934,1,Female,99,3,2,Sales Executive,3,Single,9532,14137,5,Y,No,13,4,2,80,0,7,1,1,1,0,1,0
39,Yes,Non-Travel,1235,Sales,18,3,Other,1,935,1,Male,52,3,2,Sales Representative,1,Married,6472,14812,2,Y,Yes,13,3,4,80,0,7,2,2,7,0,7,2
46,Yes,Travel_Frequently,1135,Research & Development,21,1,Marketing,1,936,1,Female,66,2,1,Laboratory Technician,1,Married,4016,15067,4,Y,Yes,23,3,1,80,0,4,2,3,4,1,2,0
49,No,Travel_Rarely,964,Sales,11,3,Other,1,937,3,Male,97,4,3,Manager,4,Married,8812,11441,4,Y,No,18,4,2,80,1,11,0,3,0,0,0,0
35,No,Travel_Rarely,222,Sales,27,3,Other,1,938,4,Female,60,3,5,Manager,4,Married,16760,14236,9,Y,No,13,3,2,80,2,17,5,1,3,0,2,2
49,Yes,Travel_Rarely,1044,Research & Development,25,2,Other,1,939,4,Male,38,2,1,Research Director,2,Divorced,4412,18484,2,Y,Yes,14,3,4,80,2,2,2,4,2,2,0,2
35,No,Non-Travel,306,Research & Development,10,2,Technical Degree,1,940,4,Male,95,2,2,Healthcare Representative,4,Single,9439,24651,9,Y,No,17,3,1,80,0,7,2,4,0,0,0,0
56,Yes,Non-Travel,951,Research & Development,17,3,Marketing,1,941,4,Male,43,3,1,Laboratory Technician,3,Single,4276,13573,4,Y,Yes,15,3,2,80,0,0,6,4,0,0,0,0
47,No,Travel_Rarely,1219,Research & Development,2,3,Marketing,1,942,1,Female,51,1,2,Research Director,1,Divorced,8449,9394,4,Y,No,22,3,2,80,1,13,2,4,1,0,1,0
51,No,Non-Travel,443,Research & Development,26,2,Technical Degree,1,943,2,Male,47,4,2,Research Scientist,4,Single,8858,3756,5,Y,Yes,21,4,1,80,1,6,5,1,0,0,0,0
21,No,Travel_Rarely,952,Research & Development,16,2,Human Resources,1,944,1,Male,97,2,2,Manager,3,Single,9953,26098,0,Y,No,12,3,1,80,1,3,4,2,0,0,0,0
34,No,Travel_Rarely,856,Research & Development,3,2,Life Sciences,1,945,3,Male,58,3,3,Healthcare Representative,2,Single,12049,2965,8,Y,No,11,3,4,80,1,11,2,2,6,4,4,0
27,No,Travel_Frequently,1436,Research & Development,7,4,Medical,1,946,3,Male,69,4,1,Healthcare Representative,3,Single,4841,23719,1,Y,No,17,3,4,80,0,6,6,3,6,1,3,3
34,No,Travel_Rarely,1486,Sales,1,2,Marketing,1,947,3,Male,43,2,1,Sales Representative,2,Married,5159,6179,7,Y,No,20,4,3,80,1,5,3,3,5,5,0,2
50,Yes,Travel_Rarely,600,Research & Development,6,1,Medical,1,948,1,Male,75,2,2,Research Scientist,2,Married,10442,16068,7,Y,No,23,3,1,80,1,4,5,3,4,3,1,4
32,Yes,Travel_Rarely,680,Sales,15,3,Other,1,949,1,Female,96,1,1,Manager,3,Single,5896,18390,6,Y,Yes,17,4,3,80,2,4,3,4,0,0,0,0
35,No,Travel_Frequently,1475,Research & Development,12,3,Marketing,1,950,2,Female,88,2,5,Healthcare Representative,4,Single,15322,14533,5,Y,No,22,4,1,80,3,17,2,4,3,0,2,3
43,No,Travel_Rarely,648,Research & Development,3,3,Life Sciences,1,951,4,Female,79,3,2,Manager,2,Single,9640,3077,7,Y,No,21,3,4,80,0,9,4,1,9,9,4,6
49,No,Travel_Rarely,1346,Research & Development,12,4,Human Resources,1,952,3,Male,58,3,5,Manager,4,Divorced,16187,18428,9,Y,No,19,4,3,80,1,12,4,1,9,3,8,0
27,No,Travel_Rarely,1342,Research & Development,16,4,Technical Degree,1,953,2,Female,97,4,2,Research Director,3,Married,7253,11606,1,Y,No,22,3,1,80,0,2,2,3,0,0,0,0
48,No,Travel_Rarely,613,Research & Development,25,3,Other,1,954,4,Female,77,3,1,Manager,4,Single,6673,17638,0,Y,No,15,3,1,80,0,3,1,3,1,0,0,0
50,No,Travel_Rarely,178,Human Resources,3,2,Medical,1,955,1,Female,66,1,2,Manager,1,Single,7553,7385,5,Y,Yes,20,3,4,80,1,6,5,2,6,4,6,3
38,No,Travel_Rarely,936,Research & Development,9,3,Other,1,956,3,Female,94,2,5,Research Scientist,3,Single,16444,6970,5,Y,Yes,23,3,4,80,2,19,0,3,2,2,2,2
42,No,Non-Travel,965,Sales,16,3,Other,1,957,2,Female,30,4,2,Manager,2,Married,8791,24477,5,Y,No,18,3,1,80,2,10,4,1,2,1,0,0
38,No,Non-Travel,869,Sales,4,1,Medical,1,958,3,Male,39,3,2,Manager,4,Married,8609,25785,4,Y,No,17,3,3,80,1,5,1,3,0,0,0,0
54,Yes,Non-Travel,891,Research & Development,19,4,Medical,1,959,4,Male,93,3,1,Research Scientist,2,Single,6215,16482,6,Y,Yes,15,3,1,80,3,2,5,4,2,1,2,1
51,Yes,Travel_Frequently,336,Sales,18,2,Other,1,960,1,Female,71,3,2,Manager,2,Divorced,7661,13707,4,Y,Yes,20,3,4,80,0,7,2,1,6,3,1,5
23,Yes,Non-Travel,1123,Sales,15,4,Other,1,961,3,Female,99,3,1,Sales Executive,1,Married,6740,21212,3,Y,Yes,18,3,3,80,0,2,2,3,1,0,1,1
19,No,Travel_Rarely,921,Research & Development,27,3,Human Resources,1,962,1,Female,62,2,3,Manager,3,Single,10481,24694,7,Y,No,15,4,2,80,0,1,3,2,1,1,0,0
48,Yes,Travel_Frequently,397,Research & Development,3,4,Life Sciences,1,963,2,Male,40,4,3,Laboratory Technician,3,Divorced,10903,24226,8,Y,No,22,3,2,80,0,8,2,3,1,0,1,1
41,Yes,Travel_Rarely,239,Research & Development,28,3,Marketing,1,964,3,Female,67,1,2,Research Director,1,Single,8776,17845,1,Y,No,11,3,2,80,0,4,3,4,4,3,1,2
56,No,Travel_Rarely,1202,Research & Development,11,2,Medical,1,965,1,Female,69,1,2,Research Scientist,1,Single,9699,13187,7,Y,No,17,3,1,80,1,7,0,4,7,3,0,7
42,No,Travel_Frequently,1045,Research & Development,26,4,Other,1,966,2,Female,97,3,2,Research Director,2,Married,8892,9309,0,Y,Yes,16,4,4,80,1,11,1,3,0,0,0,0
48,No,Travel_Frequently,1275,Research & Development,5,4,Life Sciences,1,967,2,Male,81,4,1,Manager,1,Married,5656,5285,4,Y,Yes,15,3,3,80,1,3,5,1,3,1,1,1
55,Yes,Travel_Frequently,1464,Research & Development,13,3,Medical,1,968,3,Female,73,1,1,Research Scientist,4,Single,3778,20097,6,Y,Yes,19,3,4,80,0,1,0,4,1,0,0,1
49,No,Travel_Rarely,369,Research & Development,25,1,Life Sciences,1,969,3,Female,56,2,3,Laboratory Technician,2,Married,12104,6895,2,Y,No,25,3,3,80,1,7,1,1,2,1,2,0
56,No,Travel_Rarely,653,Sales,6,3,Human Resources,1,970,2,Male,53,3,2,Sales Representative,4,Single,9499,19671,4,Y,Yes,18,3,1,80,0,5,2,2,0,0,0,0
27,No,Travel_Frequently,1032,Research & Development,3,4,Human Resources,1,971,4,Male,56,1,1,Manager,4,Married,6245,7792,0,Y,No,12,3,4,80,0,3,1,1,3,2,3,3
52,No,Travel_Rarely,1484,Sales,26,3,Technical Degree,1,972,4,Male,59,4,4,Sales Representative,4,Married,14182,6486,3,Y,Yes,13,3,3,80,1,16,6,3,3,2,3,3
42,No,Travel_Frequently,288,Research & Development,12,4,Medical,1,973,1,Male,71,2,1,Research Director,2,Married,5600,9725,3,Y,No,14,3,4,80,0,3,6,4,1,1,0,1
60,No,Travel_Rarely,560,Sales,11,3,Other,1,974,3,Female,57,2,2,Sales Executive,4,Single,8915,26451,0,Y,No,12,4,3,80,0,6,2,4,4,2,0,3
36,No,Travel_Rarely,950,Research & Development,8,4,Marketing,1,975,3,Male,86,3,3,Healthcare Representative,3,Married,13174,22733,0,Y,No,25,3,3,80,0,9,0,4,2,2,2,1
20,Yes,Travel_Frequently,1345,Sales,21,4,Medical,1,976,1,Male,38,3,1,Sales Executive,1,Divorced,7138,7444,1,Y,No,20,3,2,80,3,2,2,1,1,1,0,0
57,No,Travel_Rarely,481,Research & Development,18,4,Life Sciences,1,977,3,Male,67,4,3,Healthcare Representative,3,Divorced,11905,19258,5,Y,No,20,3,4,80,1,11,4,1,5,0,4,4
46,No,Non-Travel,862,Research & Development,7,3,Human Resources,1,978,3,Male,76,3,3,Healthcare Representative,1,Married,11545,17541,0,Y,No,23,3,3,80,2,8,4,4,1,1,1,0
38,No,Travel_Rarely,497,Research & Development,22,2,Human Resources,1,979,2,Female,62,2,2,Laboratory Technician,1,Married,7550,23213,3,Y,Yes,19,4,3,80,1,4,3,3,2,0,0,0
27,No,Travel_Frequently,1056,Research & Development,12,1,Human Resources,1,980,3,Male,86,3,2,Healthcare Representative,3,Married,7624,24748,5,Y,No,18,3,2,80,0,5,2,1,1,0,1,1
38,No,Travel_Frequently,728,Sales,29,1,Other,1,981,4,Male,69,4,5,Sales Representative,3,Single,16837,6466,2,Y,No,24,3,4,80,0,20,2,4,4,1,3,2
39,No,Travel_Rarely,1223,Research & Development,13,1,Marketing,1,982,4,Female,89,3,1,Research Scientist,2,Single,8243,10515,2,Y,No,11,3,3,80,0,2,3,1,2,2,2,0
